#,Gl,Gb,DM,DIST,
720,295.814,0.909,217.80,2.227,
721,295.126,3.961,191.00,2.156,
722,295.716,1.843,74.00,1.367,
723,295.849,1.121,381.00,6.429,
724,285.177,39.549,34.80,2.331,
725,284.593,41.817,10.69,0.121,
726,296.467,-0.681,74.00,1.358,
727,297.140,-3.251,33.00,0.734,
728,283.032,47.440,28.00,2.228,
729,295.448,4.949,243.20,2.848,
730,295.912,2.966,219.20,2.330,
731,294.325,10.746,39.72,0.961,
732,296.705,-0.199,325.20,4.000,
733,297.295,-1.865,178.00,2.035,
734,300.412,-16.551,59.24,1.608,
735,297.309,-0.793,683.00,9.538,
736,296.528,3.919,145.41,1.887,
737,297.411,-0.349,,,
738,298.684,-6.237,133.93,1.906,
739,294.817,17.040,84.50,2.634,
740,295.861,11.422,50.64,1.267,
741,297.512,2.813,344.43,8.463,
742,297.990,-0.178,,,
743,296.545,9.916,,2.600,
744,297.136,6.421,174.35,2.372,
745,298.395,-0.859,547.00,9.548,
746,298.774,-3.292,37.00,0.923,
747,298.470,-0.888,333.80,8.049,
748,297.910,3.851,145.90,1.909,
749,298.065,4.012,141.10,1.883,
750,297.459,9.009,163.00,3.274,
751,297.231,12.032,110.00,2.302,
752,298.920,0.202,790.00,18.311,
753,299.096,-1.561,47.39,1.098,
754,299.444,-0.652,347.00,8.948,
755,289.675,55.533,16.43,1.251,
756,299.102,5.020,74.00,1.408,
757,299.350,3.732,233.00,4.770,
758,299.818,0.565,454.20,9.876,
759,299.984,-1.415,97.69,4.000,
760,299.313,6.746,125.83,1.929,
761,299.748,2.117,176.10,2.194,
762,300.131,-1.414,415.10,9.846,
763,289.280,62.298,18.50,1.868,
764,296.908,30.200,36.70,2.175,
765,298.965,13.796,43.42,1.613,
766,300.082,0.591,362.91,9.469,
767,300.199,-0.407,359.00,9.406,
768,295.531,48.385,8.09,0.420,
769,299.379,16.573,67.40,1.966,
770,299.668,11.526,,,
771,300.426,3.289,356.20,13.527,
772,300.644,-0.273,301.00,8.278,
773,300.865,-2.404,,,
774,299.604,15.034,26.00,0.871,
775,300.419,4.052,207.50,4.245,
776,300.911,-2.221,239.40,5.423,
777,300.915,-0.406,414.00,10.020,
778,300.968,-0.945,495.00,10.378,
779,299.071,26.231,59.29,5.991,
780,300.597,7.849,100.00,1.741,
781,301.231,-1.088,439.90,10.296,
782,295.065,60.650,19.00,2.021,
783,300.584,12.246,105.02,2.755,
784,301.432,-2.787,175.00,2.449,
785,301.584,-4.591,176.50,3.036,
786,272.789,83.962,17.97,2.554,
787,295.640,66.141,34.29,25.000,
788,252.450,86.541,9.25,0.840,
789,151.215,84.429,16.85,2.224,
790,147.362,83.893,16.86,2.232,
791,300.780,14.820,107.60,5.355,
792,301.879,-5.693,94.30,1.575,
793,300.688,21.409,44.10,1.682,
794,130.760,77.360,28.60,25.000,
795,301.305,15.637,78.64,2.529,
796,290.630,80.536,5.00,0.405,
797,301.876,5.260,270.60,14.147,
798,302.051,-1.532,297.09,2.000,
799,300.593,44.635,15.50,1.085,
800,126.398,69.947,75.02,25.000,
801,301.764,11.966,109.95,3.422,
802,302.204,-1.134,286.00,8.497,
803,302.156,-1.772,321.60,10.059,
804,302.227,-2.658,388.00,10.862,
805,302.233,0.215,336.00,9.956,
806,288.809,85.640,17.79,2.464,
807,302.637,-0.866,433.00,10.699,
808,302.623,-1.863,236.40,5.969,
809,302.771,-2.251,215.00,5.123,
810,302.963,-11.249,89.81,1.860,
811,122.746,63.428,20.70,3.191,
812,303.075,-0.371,278.40,7.317,
813,303.200,4.526,100.58,1.641,
814,303.298,1.022,95.00,1.531,
815,303.578,16.867,42.90,1.359,
816,303.466,1.348,206.50,4.824,
817,303.373,0.068,713.00,19.769,
818,305.205,52.395,29.63,25.000,
819,303.688,-4.834,94.70,1.574,
820,311.310,75.414,10.17,0.709,
821,303.848,-3.182,460.00,15.567,
822,310.811,71.282,13.20,1.233,
823,304.100,-0.244,374.00,10.717,
824,304.064,-0.328,86.10,1.458,
825,305.588,29.838,26.18,1.431,
826,304.107,-0.901,875.00,25.000,
827,304.157,-0.379,500.00,11.331,
828,304.184,-0.992,146.73,2.632,
829,111.027,78.636,19.00,3.190,
830,304.317,0.640,490.00,11.593,
831,304.240,-0.241,343.00,10.249,
832,315.000,74.607,,,
833,304.561,0.772,468.78,11.586,
834,304.526,-0.116,967.00,25.000,
835,304.411,-2.093,505.00,11.900,
836,304.338,-3.817,316.10,11.627,
837,306.109,22.186,35.00,4.700,
838,304.753,2.089,67.05,1.310,
839,304.686,0.119,480.00,11.429,
840,304.462,-3.463,436.90,15.871,
841,304.781,-0.497,374.00,10.783,
842,304.518,-4.236,44.00,1.093,
843,338.733,83.082,,,
844,307.888,39.712,22.36,1.713,
845,306.008,15.927,66.00,2.187,
846,305.130,4.062,205.60,6.462,
847,304.867,-1.462,574.00,11.977,
848,304.758,-2.628,340.00,11.257,
849,310.723,50.095,36.21,25.000,
850,307.681,28.176,37.80,2.430,
851,314.842,63.227,15.30,1.465,
852,332.962,79.764,25.00,18.050,
853,332.951,79.765,25.96,18.050,
854,332.974,79.764,26.19,18.050,
855,332.963,79.761,24.61,18.050,
856,332.983,79.766,25.88,25.000,
857,305.994,8.704,133.00,4.905,
858,306.010,7.464,134.10,4.187,
859,305.195,-1.235,93.00,1.526,
860,320.366,71.657,12.04,1.083,
861,305.710,1.727,309.00,8.539,
862,305.897,0.937,625.00,25.000,
863,305.848,0.191,966.40,25.000,
864,316.226,60.234,29.40,25.000,
865,306.428,4.701,145.30,3.765,
866,305.908,-0.328,678.10,12.771,
867,306.314,1.742,400.94,11.852,
868,306.311,1.597,440.60,12.173,
869,118.741,49.395,28.00,25.000,
870,309.543,27.295,16.42,0.873,
871,307.305,8.637,97.10,2.204,
872,121.887,33.672,13.32,0.960,
873,306.778,3.265,383.00,25.000,
874,306.512,-0.197,733.60,15.750,
875,306.489,-0.041,618.80,12.236,
876,306.367,-0.828,659.00,12.376,
877,306.859,0.851,828.00,25.000,
878,306.638,-0.404,497.00,11.685,
879,306.753,-0.272,303.33,6.398,
880,76.238,79.917,4.19,0.344,
881,309.077,14.948,100.29,5.430,
882,309.107,14.957,100.25,5.430,
883,309.121,14.942,100.64,5.430,
884,309.060,14.976,96.52,5.430,
885,309.092,14.993,94.37,5.430,
886,307.504,3.565,287.17,3.000,
887,306.748,-1.534,502.70,11.992,
888,306.310,-4.369,208.97,6.697,
889,78.606,79.447,4.18,0.344,
890,318.383,53.848,27.91,25.000,
891,307.074,0.204,318.48,4.000,
892,306.966,-0.429,294.91,6.218,
893,306.836,-1.403,679.00,12.991,
894,309.874,18.415,42.00,1.424,
895,309.122,13.066,118.00,8.396,
896,307.167,-0.201,194.80,4.563,
897,306.707,-3.499,329.30,12.022,
898,338.007,73.989,12.00,1.087,
899,307.334,0.567,514.00,11.872,
900,308.985,9.649,148.40,8.933,
901,322.250,57.909,27.10,25.000,
902,313.396,31.490,15.10,0.882,
903,310.774,17.403,44.30,1.434,
904,335.745,70.162,24.00,25.000,
905,308.520,3.749,119.30,2.495,
906,312.713,25.332,41.82,2.495,
907,308.876,5.435,,,
908,70.319,78.337,8.50,0.719,
909,315.557,36.401,37.39,5.349,
910,311.478,17.412,97.80,25.000,
911,308.095,-0.696,777.70,12.932,
912,307.889,-1.958,259.89,5.951,
913,308.372,0.305,640.30,12.363,
914,307.976,-2.010,85.92,1.490,
915,311.424,14.869,39.90,1.212,
916,307.786,-3.889,241.00,7.326,
917,308.047,-2.557,76.99,1.402,
918,309.035,1.889,364.60,7.277,
919,308.730,-0.035,719.65,12.600,
920,42.219,78.747,26.50,10.180,
921,42.220,78.709,26.15,10.180,
922,42.217,78.707,26.50,10.180,
923,42.215,78.712,26.36,10.180,
924,42.217,78.707,26.54,10.180,
925,42.217,78.707,26.47,10.180,
926,114.896,49.727,30.03,25.000,
927,309.794,3.234,294.10,7.538,
928,309.341,1.216,435.00,7.414,
929,309.414,0.928,278.00,5.565,
930,312.059,12.594,74.42,2.529,
931,309.914,2.318,293.40,6.285,
932,309.353,-0.962,597.00,10.643,
933,309.813,0.587,283.87,5.481,
934,309.237,-1.772,478.00,9.313,
935,312.233,10.549,90.39,3.304,
936,309.734,-0.343,,,
937,310.050,0.341,76.30,1.399,
938,308.614,-5.866,214.60,9.900,
939,309.745,-1.644,439.00,7.607,
940,27.456,75.728,,,
941,27.447,75.764,20.00,3.732,
942,310.070,-0.832,254.00,5.158,
943,312.951,9.713,112.10,4.984,
944,311.425,4.022,229.00,6.443,
945,311.069,2.431,354.80,7.208,
946,310.332,-0.156,547.00,7.542,
947,312.199,6.337,174.17,7.316,
948,321.485,34.887,31.27,2.545,
949,310.474,-0.565,416.70,6.481,
950,309.923,-2.514,128.50,3.100,
951,311.457,2.416,324.00,6.594,
952,311.062,1.400,,,
953,311.239,1.126,293.74,5.000,
954,310.645,-0.858,784.00,12.843,
955,16.752,73.332,10.50,0.908,
956,326.986,45.087,4.93,0.278,
957,310.592,-1.593,563.00,7.000,
958,310.569,-2.139,98.00,1.800,
959,356.422,68.217,8.66,0.696,
960,314.434,10.906,51.00,1.285,
961,335.565,54.970,31.00,25.000,
962,310.928,-1.423,305.00,5.666,
963,307.096,-14.494,100.60,5.307,
964,355.078,67.115,18.40,2.160,
965,315.826,14.079,13.88,0.669,
966,312.971,4.737,273.00,12.383,
967,317.299,18.224,79.70,6.785,
968,312.673,3.345,229.00,5.568,
969,312.603,2.018,304.00,5.827,
970,311.841,0.203,537.29,7.292,
971,312.130,0.681,575.20,7.860,
972,311.810,-0.354,645.00,8.205,
973,312.350,1.294,546.00,8.237,
974,94.650,62.889,29.00,25.000,
975,312.530,1.213,448.60,7.027,
976,309.574,-8.031,167.60,8.752,
977,312.195,-0.092,961.00,13.510,
978,308.349,-12.043,54.24,1.336,
979,33.380,72.101,12.37,1.131,
980,118.318,37.020,,,
981,312.597,0.140,311.80,5.284,
982,312.324,-0.366,512.48,7.097,
983,313.192,1.618,366.00,6.355,
984,312.462,-0.337,667.60,8.469,
985,312.373,-0.736,,2.150,
986,312.241,-0.988,808.10,13.087,
987,312.053,-1.718,121.98,3.037,
988,310.590,-6.420,153.50,5.420,
989,311.234,-4.846,260.17,10.430,
990,316.504,10.055,58.50,1.423,
991,313.179,0.535,289.20,5.083,
992,318.861,16.144,55.00,4.400,
993,320.820,20.461,60.49,4.081,
994,313.706,1.287,369.00,6.140,
995,313.325,0.135,,1.885,
996,315.793,6.360,129.60,4.399,
997,315.002,4.349,64.48,1.328,
998,313.541,0.227,360.15,5.632,
999,319.497,15.809,54.64,2.084,
1000,313.521,-0.655,,,
1001,310.736,-8.430,123.98,4.704,
1002,315.718,4.614,199.00,6.206,
1003,315.478,3.911,32.90,0.949,
1004,314.897,2.310,323.90,6.696,
1005,312.741,-3.561,248.00,6.079,
1006,315.382,3.186,43.40,1.065,
1007,315.217,2.613,325.00,7.635,
1008,313.630,-1.258,430.10,6.851,
1009,93.880,59.233,25.37,25.000,
1010,313.945,-0.784,722.00,9.909,
1011,321.480,17.391,65.40,3.744,
1012,316.427,4.796,82.40,1.897,
1013,315.261,1.299,,1.955,
1014,315.046,0.947,457.00,7.686,
1015,316.036,3.127,149.00,3.902,
1016,312.653,-5.404,65.10,1.327,
1017,320.051,12.253,59.35,1.562,
1018,315.962,2.660,131.38,3.552,
1019,311.929,-2.037,228.27,4.925,
1020,318.936,9.155,113.00,5.280,
1021,349.749,53.792,23.50,2.993,
1022,315.092,-0.197,409.00,6.221,
1023,113.082,42.153,12.61,0.975,
1024,315.645,0.563,126.00,3.212,
1025,315.396,0.256,332.00,5.297,
1026,315.310,-0.130,282.00,4.808,
1027,315.577,0.391,44.26,1.064,
1028,315.429,-0.002,507.40,7.563,
1029,315.186,-0.641,113.78,2.817,
1030,314.108,-3.543,148.20,3.987,
1031,315.783,0.227,549.60,8.543,
1032,315.101,-1.422,200.50,4.253,
1033,314.732,-2.423,327.00,6.662,
1034,115.390,38.575,22.29,2.047,
1035,318.097,4.630,14.56,0.655,
1036,314.646,-3.384,124.20,3.446,
1037,315.646,-1.505,166.00,3.882,
1038,320.135,7.717,87.00,2.979,
1039,19.904,62.494,16.50,1.659,
1040,316.791,0.098,177.10,3.844,
1041,316.400,-0.544,367.70,5.823,
1042,322.500,11.425,55.83,1.429,
1043,317.793,1.548,,,
1044,317.720,0.664,216.60,4.169,
1045,315.627,-3.744,75.40,1.501,
1046,319.358,3.153,184.00,4.273,
1047,318.087,0.398,260.50,4.504,
1048,317.296,-1.169,349.52,6.134,
1049,23.395,60.812,14.00,1.262,
1050,315.733,-4.427,71.25,2.800,
1051,320.360,4.374,141.74,3.884,
1052,318.272,0.391,116.09,2.988,
1053,330.722,22.562,13.57,0.909,
1054,318.101,-0.203,498.00,6.693,
1055,323.492,9.837,133.00,9.337,
1056,313.868,-8.543,8.61,0.430,
1057,322.134,6.722,37.00,0.994,
1058,318.561,-0.027,175.00,3.738,
1059,318.538,-0.037,477.20,6.366,
1060,317.886,-1.791,,1.840,
1061,318.009,-1.876,419.20,10.464,
1062,356.582,48.051,22.20,2.120,
1063,320.181,1.810,258.00,4.938,
1064,42.780,61.127,14.00,1.289,
1065,79.306,57.626,26.60,25.000,
1066,320.186,1.505,194.00,3.961,
1067,319.395,0.133,584.00,7.092,
1068,317.921,-2.483,256.50,5.190,
1069,314.799,-8.067,152.24,7.866,
1070,29.062,59.296,3.26,0.244,
1071,320.671,1.849,148.60,3.548,
1072,320.328,1.318,454.20,11.275,
1073,337.601,28.735,44.70,4.019,
1074,337.418,28.344,44.79,3.905,
1075,323.076,5.534,61.00,1.384,
1076,327.339,12.459,48.70,1.394,
1077,320.118,0.258,429.50,5.893,
1078,315.858,-7.297,129.80,4.792,
1079,91.325,52.287,19.62,2.100,
1080,319.972,-0.621,142.10,3.371,
1081,319.228,-1.815,423.60,11.090,
1082,327.586,11.729,84.00,4.128,
1083,323.101,4.430,31.93,0.914,
1084,322.598,3.177,84.76,2.430,
1085,320.289,-0.508,329.40,5.122,
1086,322.486,2.920,219.00,5.115,
1087,320.772,-0.108,627.47,6.835,
1088,319.458,-2.233,337.00,9.297,
1089,338.820,26.964,46.88,3.960,
1090,321.097,0.104,469.70,5.890,
1091,320.321,-1.162,252.50,4.400,
1092,319.970,-1.697,171.70,3.757,
1093,319.753,-2.091,322.70,7.927,
1094,325.872,7.835,51.50,1.243,
1095,325.249,6.807,31.01,0.908,
1096,323.461,3.798,27.10,0.850,
1097,320.284,-1.482,192.51,3.906,
1098,29.959,56.730,22.00,2.734,
1099,321.389,0.281,480.60,6.069,
1100,329.041,12.062,70.30,3.037,
1101,336.227,21.910,51.00,3.294,
1102,336.227,21.910,61.70,5.440,
1103,335.397,21.105,25.30,0.966,
1104,328.850,11.463,87.78,4.473,
1105,327.399,9.217,127.00,7.674,
1106,3.870,46.802,30.00,7.480,
1107,3.859,46.806,29.47,7.480,
1108,3.856,46.797,29.31,7.480,
1109,3.851,46.807,29.37,7.480,
1110,3.855,46.794,29.31,7.480,
1111,3.862,46.803,29.41,7.480,
1112,3.849,46.815,29.39,7.565,
1113,80.808,54.282,11.61,0.806,
1114,355.146,41.002,27.96,2.679,
1115,331.368,14.715,102.40,12.299,
1116,323.383,2.675,167.20,3.768,
1117,321.800,-0.238,654.70,6.799,
1118,319.876,-3.216,221.00,5.047,
1119,318.743,-4.896,250.00,12.365,
1120,323.833,2.659,33.70,0.927,
1121,323.231,1.397,79.00,2.000,
1122,322.052,-0.415,,,
1123,321.630,-1.215,199.90,3.882,
1124,336.517,20.172,72.30,7.997,
1125,323.000,0.351,152.20,3.378,
1126,322.568,-0.186,832.00,7.435,
1127,321.907,-1.201,406.60,7.546,
1128,324.258,2.078,235.00,4.880,
1129,323.662,1.151,124.70,3.132,
1130,323.439,0.851,126.96,3.139,
1131,323.286,0.565,333.50,5.078,
1132,340.228,23.670,30.95,1.321,
1133,323.136,0.093,329.00,4.796,
1134,322.945,-0.147,430.00,5.380,
1135,333.050,14.020,48.80,1.691,
1136,323.638,0.590,370.06,5.381,
1137,337.939,20.217,18.16,0.774,
1138,332.106,12.671,89.50,5.453,
1139,323.796,0.579,269.00,4.471,
1140,322.166,-1.752,,,
1141,66.183,54.907,6.60,0.498,
1142,341.832,24.728,44.60,3.008,
1143,333.886,14.728,73.66,4.301,
1144,326.575,4.423,193.80,6.232,
1145,325.006,2.009,292.00,6.240,
1146,323.737,0.166,127.80,3.100,
1147,323.678,0.173,149.00,3.321,
1148,345.574,28.452,38.05,2.696,
1149,345.543,28.161,37.95,2.636,
1150,325.328,2.347,49.60,1.123,
1151,323.078,-0.894,253.60,4.375,
1152,319.506,-6.101,206.00,11.449,
1153,333.147,13.113,106.65,9.528,
1154,323.897,0.033,110.41,2.841,
1155,43.481,54.495,14.69,1.490,
1156,325.780,2.434,181.00,3.825,
1157,323.790,-0.321,282.00,4.440,
1158,331.161,9.261,137.30,9.641,
1159,330.007,7.910,64.00,2.036,
1160,325.715,1.944,24.82,0.810,
1161,325.463,1.483,190.82,3.748,
1162,333.175,11.821,66.28,2.770,
1163,331.447,9.324,110.70,5.818,
1164,325.194,0.757,219.80,3.946,
1165,322.797,-2.406,107.00,2.971,
1166,27.983,50.988,29.00,25.000,
1167,340.437,20.638,63.60,5.285,
1168,336.555,15.841,86.80,7.619,
1169,328.198,4.789,38.00,0.978,
1170,325.374,0.980,147.50,3.306,
1171,322.722,-2.734,316.00,8.135,
1172,321.263,-4.873,292.00,16.941,
1173,321.187,-4.978,245.00,12.597,
1174,19.848,48.341,11.62,0.935,
1175,328.705,5.181,69.70,2.055,
1176,327.088,3.035,93.00,2.745,
1177,326.351,1.935,117.69,3.056,
1178,324.283,-0.943,707.00,8.465,
1179,321.273,-4.876,288.70,16.581,
1180,37.318,52.391,14.91,1.313,
1181,325.645,0.679,136.90,3.179,
1182,325.219,0.134,611.00,5.940,
1183,324.912,-0.299,602.67,5.978,
1184,324.608,-0.703,150.00,3.313,
1185,324.378,-0.871,546.00,7.042,
1186,323.865,-1.617,152.70,3.428,
1187,323.672,-1.843,91.00,2.519,
1188,329.428,5.541,117.00,3.465,
1189,325.256,0.077,380.00,4.912,
1190,324.621,-0.806,175.85,3.536,
1191,320.488,-6.390,163.50,7.094,
1192,324.109,-1.891,304.50,6.349,
1193,323.574,-2.427,427.00,11.088,
1194,75.497,51.394,19.40,2.033,
1195,333.514,10.214,60.00,2.112,
1196,325.424,-0.337,426.10,5.161,
1197,328.567,3.577,91.00,2.732,
1198,327.913,2.827,186.00,4.061,
1199,327.073,1.578,265.70,5.370,
1200,17.811,45.775,34.98,5.900,
1201,0.566,36.608,18.30,3.000,
1202,328.925,3.725,211.00,5.809,
1203,327.921,2.479,50.98,1.149,
1204,326.174,0.258,102.16,2.678,
1205,326.025,-0.044,344.99,4.658,
1206,79.172,50.166,23.20,2.981,
1207,359.916,35.859,30.73,2.633,
1208,327.271,1.320,35.16,0.932,
1209,331.892,6.988,68.39,2.222,
1210,337.023,13.268,92.17,10.540,
1211,327.470,1.301,287.00,5.334,
1212,323.575,-3.767,168.50,4.026,
1213,358.314,33.573,37.42,3.757,
1214,328.881,2.865,107.00,2.947,
1215,325.076,-2.052,95.72,2.695,
1216,324.663,-2.601,148.00,3.464,
1217,324.167,-3.243,222.30,5.685,
1218,330.649,4.753,126.00,3.439,
1219,329.956,3.900,141.20,3.518,
1220,325.858,-1.359,314.66,5.702,
1221,34.625,49.129,24.06,3.035,
1222,330.495,4.305,55.98,1.308,
1223,325.127,-2.354,18.00,0.704,
1224,325.198,-2.420,102.00,2.858,
1225,328.144,1.198,337.70,5.644,
1226,327.780,0.737,600.00,6.933,
1227,327.237,-0.132,697.00,4.000,
1228,1.502,34.757,21.58,1.322,
1229,333.610,7.454,66.50,2.227,
1230,328.033,0.669,491.60,5.878,
1231,322.300,-6.350,122.00,3.901,
1232,85.594,47.210,22.90,2.636,
1233,330.342,3.372,113.80,3.055,
1234,327.186,-0.901,210.00,3.786,
1235,30.685,47.073,24.00,2.753,
1236,331.122,3.677,255.60,7.665,
1237,329.006,1.194,130.80,3.079,
1238,327.087,-1.175,450.00,6.396,
1239,324.597,-4.182,130.13,3.467,
1240,10.448,38.730,18.50,1.253,
1241,3.973,34.969,23.46,1.548,
1242,348.441,22.500,51.90,3.746,
1243,344.477,18.503,75.91,7.559,
1244,342.699,16.757,73.05,5.299,
1245,328.710,0.435,757.00,6.517,
1246,328.117,-0.436,436.00,5.020,
1247,335.273,7.952,144.50,8.631,
1248,329.563,1.131,464.00,6.484,
1249,328.162,-0.585,714.00,6.471,
1250,328.100,-0.870,657.00,7.431,
1251,325.731,-3.604,127.80,3.325,
1252,319.345,-10.900,105.00,5.403,
1253,334.872,6.936,122.00,4.804,
1254,334.540,6.367,55.94,2.300,
1255,327.236,-2.025,212.90,4.133,
1256,344.090,16.451,52.32,1.961,
1257,330.690,1.631,262.79,6.900,
1258,325.971,-3.697,176.55,4.183,
1259,325.057,-4.798,177.00,5.657,
1260,330.985,1.846,59.00,1.367,
1261,329.448,0.065,273.00,4.088,
1262,328.935,-0.628,195.20,3.576,
1263,62.184,48.788,17.26,1.630,
1264,0.699,30.613,,,
1265,331.374,2.070,319.00,6.030,
1266,330.688,1.285,170.79,8.000,
1267,32.849,45.280,29.70,25.000,
1268,355.105,25.962,63.22,25.000,
1269,348.375,19.985,53.76,3.412,
1270,347.126,18.767,46.20,2.306,
1271,341.218,12.526,77.50,4.100,
1272,329.402,-0.533,142.00,3.113,
1273,328.754,-1.207,478.00,6.537,
1274,326.884,-3.309,264.07,6.730,
1275,316.630,-14.496,38.05,3.700,
1276,9.809,35.789,,,
1277,344.122,15.317,58.30,2.902,
1278,335.142,5.744,175.00,7.834,
1279,333.399,3.814,55.10,1.307,
1280,332.611,2.856,207.80,4.947,
1281,332.152,2.442,140.80,3.225,
1282,316.670,-14.554,54.37,1.595,
1283,52.880,47.992,,,
1284,330.201,0.031,532.00,5.087,
1285,329.732,-0.484,34.90,0.922,
1286,10.715,35.466,10.68,1.050,
1287,330.884,0.213,533.00,5.117,
1288,321.953,-9.486,89.39,3.444,
1289,354.073,23.178,37.00,1.791,
1290,334.760,3.986,150.10,3.747,
1291,330.867,-0.179,1069.00,6.477,
1292,359.427,26.949,49.13,3.244,
1293,355.611,24.110,53.00,3.768,
1294,332.631,1.372,365.00,5.681,
1295,332.278,1.050,410.00,5.614,
1296,330.212,-1.061,380.10,5.353,
1297,10.447,34.161,27.21,2.015,
1298,10.680,34.266,27.70,2.094,
1299,347.109,16.285,83.03,7.464,
1300,333.621,2.421,221.00,4.909,
1301,332.590,1.140,556.80,7.235,
1302,330.923,-0.482,127.34,2.948,
1303,326.465,-5.409,79.90,2.479,
1304,35.518,43.743,19.51,1.740,
1305,351.011,19.446,49.20,2.770,
1306,332.985,1.295,439.00,6.293,
1307,332.295,0.663,248.70,3.994,
1308,331.400,-0.187,1173.00,6.690,
1309,330.158,-1.606,573.80,8.644,
1310,328.992,-2.776,312.00,6.923,
1311,327.008,-4.952,171.30,5.542,
1312,334.573,2.835,161.20,3.521,
1313,331.197,-0.784,360.00,4.718,
1314,330.962,-1.088,624.00,7.421,
1315,20.633,38.163,21.39,1.625,
1316,352.636,20.192,34.48,0.700,
1317,351.919,19.745,52.43,3.229,
1318,340.628,8.788,111.00,5.637,
1319,340.004,8.206,152.44,10.649,
1320,335.484,3.484,318.00,12.942,
1321,332.206,0.172,582.40,5.148,
1322,331.619,-0.576,748.00,6.127,
1323,330.040,-2.247,300.00,5.829,
1324,347.387,15.056,44.79,1.717,
1325,332.909,0.654,240.70,3.911,
1326,331.765,-0.539,,,
1327,329.578,-2.768,312.60,6.883,
1328,329.039,-3.464,124.48,3.191,
1329,328.677,-3.869,72.03,2.055,
1330,332.827,0.289,194.00,3.480,
1331,332.226,-0.337,1160.00,6.843,
1332,331.524,-1.038,488.00,6.005,
1333,25.392,39.172,48.61,25.000,
1334,338.524,5.924,163.60,7.288,
1335,335.842,3.139,321.50,11.075,
1336,332.499,-0.275,467.00,4.743,
1337,343.113,10.181,104.00,6.043,
1338,340.725,7.888,117.93,5.513,
1339,338.421,5.463,200.50,10.316,
1340,335.816,2.792,125.41,3.045,
1341,335.037,2.184,134.70,3.089,
1342,63.369,45.508,23.00,2.611,
1343,344.864,11.729,89.70,5.285,
1344,338.927,5.880,172.00,8.148,
1345,333.888,0.408,,,
1346,330.467,-2.943,71.00,1.978,
1347,333.084,-0.490,261.00,3.917,
1348,331.718,-2.045,363.00,6.435,
1349,10.708,30.676,21.41,1.142,
1350,342.322,8.419,155.70,12.020,
1351,338.332,4.339,230.68,9.763,
1352,338.122,4.198,177.00,5.039,
1353,335.139,1.170,364.30,5.322,
1354,334.534,0.732,292.00,4.244,
1355,333.911,-0.013,755.00,5.412,
1356,333.849,-0.102,820.00,5.571,
1357,321.978,-11.560,88.00,4.045,
1358,5.774,27.367,59.79,4.644,
1359,5.297,27.178,68.18,1.670,
1360,350.976,15.960,62.86,1.851,
1361,338.890,4.620,295.00,21.550,
1362,336.572,2.428,110.00,2.842,
1363,334.174,0.039,727.00,5.339,
1364,334.003,-0.214,183.30,3.356,
1365,333.716,-0.307,,,
1366,319.615,-13.963,46.40,1.291,
1367,89.198,41.791,26.40,3.187,
1368,119.925,29.057,46.55,9.144,
1369,341.199,6.701,77.50,2.629,
1370,340.558,6.149,,,
1371,338.069,3.677,139.40,3.344,
1372,336.616,2.265,224.20,4.779,
1373,335.874,1.393,364.00,5.633,
1374,13.890,31.827,16.50,0.951,
1375,340.609,5.932,145.00,5.612,
1376,334.690,0.145,684.80,5.250,
1377,334.578,0.041,720.00,5.296,
1378,338.274,3.216,269.20,8.306,
1379,337.346,2.367,237.00,4.977,
1380,335.530,0.636,817.00,7.459,
1381,322.214,-11.901,84.11,3.815,
1382,30.030,38.319,32.17,4.326,
1383,53.000,43.200,,,
1384,336.352,1.250,456.10,6.407,
1385,335.137,0.150,557.80,4.880,
1386,334.370,-0.709,594.00,5.541,
1387,333.459,-1.541,201.00,3.749,
1388,330.074,-4.756,166.20,5.046,
1389,327.341,-7.438,99.30,3.391,
1390,69.239,43.616,7.30,0.537,
1391,347.428,11.482,42.15,1.227,
1392,335.766,0.461,952.00,6.888,
1393,335.488,0.180,1209.00,6.725,
1394,53.955,43.074,35.00,25.000,
1395,344.280,8.198,101.00,4.232,
1396,342.889,7.006,127.90,5.575,
1397,320.371,-13.926,29.49,1.111,
1398,57.877,43.077,17.45,1.567,
1399,60.245,43.215,14.18,1.187,
1400,352.321,15.061,76.60,5.297,
1401,336.497,0.787,487.20,5.429,
1402,336.403,0.562,509.30,5.044,
1403,28.902,36.750,32.59,3.909,
1404,0.577,21.193,33.77,0.839,
1405,340.596,4.332,235.00,10.801,
1406,336.564,0.442,749.00,5.764,
1407,5.910,24.636,89.90,10.285,
1408,338.343,2.002,412.00,11.496,
1409,337.527,1.100,559.83,9.986,
1410,336.296,0.080,574.20,4.836,
1411,336.080,-0.209,758.00,5.308,
1412,357.631,18.331,48.19,2.354,
1413,338.725,1.982,472.22,14.814,
1414,336.290,-0.110,1120.00,6.171,
1415,335.636,-0.715,1020.00,9.407,
1416,334.698,-1.569,398.41,6.004,
1417,18.299,31.302,,,
1418,340.542,3.540,337.90,18.861,
1419,335.145,-1.484,649.00,11.712,
1420,334.171,-2.290,373.00,7.212,
1421,330.090,-6.066,148.00,5.461,
1422,41.998,39.747,37.57,25.000,
1423,42.993,39.889,24.27,2.433,
1424,2.058,21.078,54.00,1.445,
1425,338.731,1.475,416.00,7.735,
1426,336.790,-0.195,872.00,5.547,
1427,336.976,-0.111,,,
1428,335.391,-1.570,474.00,7.358,
